nome_famiglia	contrast_type	specie_con_valore_alto	specie_con_valore_basso	valore_specie_con_valore_alto	valore_specie_con_valore_basso	nu
Cercopithecidae	CONTROL	Pygathrix_nigripes	Trachypithecus_crepusculus	9.88	6.65	0.312530477349187
Cercopithecidae	CONTROL	Macaca_arctoides	Cercocebus_torquatus	10.3	7.5	0.312364096266167
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Cercopithecus_roloway	8.75	4.55	0.312332631523882
Cercopithecidae	CONTROL	Pygathrix_cinerea	Macaca_cyclopis	9.98	5.47	0.312269230825182
Cercopithecidae	CONTROL	Trachypithecus_geei	Macaca_siberu	10.15	6.165	0.311190920809113
Cercopithecidae	CONTROL	Macaca_nigra	Chlorocebus_pygerythrus	7.68	4.665	0.311168876792208
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Allochrocebus_preussi	8.75	4.525	0.31105729263587
Cercopithecidae	CONTROL	Macaca_maura	Chlorocebus_pygerythrus	7.88	4.665	0.310964528242248
Cercopithecidae	CONTROL	Macaca_tonkeana	Trachypithecus_phayrei	11.95	7.44	0.310961418679051
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Piliocolobus_gordonorum	8.75	7.05	0.310953150251086
Cercopithecidae	CONTROL	Nasalis_larvatus	Semnopithecus_hypoleucos	15.75	13.1	0.31082471530819
Cercopithecidae	CONTROL	Cercocebus_torquatus	Cercopithecus_lowei	7.5	3.9	0.310657527216304
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Cercopithecus_ascanius	7.52	3.24	0.31053098658558
Cercopithecidae	CONTROL	Trachypithecus_germaini	Allochrocebus_preussi	8.83	4.525	0.310390450601142
Cercopithecidae	CONTROL	Piliocolobus_badius	Cercopithecus_diana	8.25	4.5	0.309440819725088
Cercopithecidae	CONTROL	Trachypithecus_phayrei	Cercopithecus_cephus	7.44	3.48	0.309037997160601
Cercopithecidae	CONTROL	Cercocebus_lunulatus	Cercopithecus_lowei	7.28	3.9	0.308849232046586
Cercopithecidae	CONTROL	Papio_cynocephalus	Semnopithecus_hypoleucos	17.05	13.1	0.308839229709669
Cercopithecidae	CONTROL	Colobus_guereza	Allochrocebus_preussi	8.89	4.525	0.308200928129903
Cercopithecidae	CONTROL	Macaca_thibetana	Semnopithecus_johnii	15.55	11.6	0.308062377076031
Cercopithecidae	CONTROL	Papio_papio	Theropithecus_gelada	17.5	15.35	0.307979135555437
Cercopithecidae	CONTROL	Colobus_angolensis	Allochrocebus_preussi	8.6	4.525	0.307808623849917
Cercopithecidae	CONTROL	Semnopithecus_entellus	Macaca_silenus	11.44	7.5	0.307794986519175
Cercopithecidae	CONTROL	Cercopithecus_cephus	Miopithecus_ogouensis	3.48	1.25	0.30768738508206
Cercopithecidae	CONTROL	Cercocebus_lunulatus	Cercopithecus_mona	7.28	4.05	0.307473753321836
Cercopithecidae	CONTROL	Theropithecus_gelada	Papio_hamadryas	15.35	13.4	0.306928085355563
Cercopithecidae	CONTROL	Trachypithecus_pileatus	Macaca_leonina	10.93	6.7	0.306759708620635
Cercopithecidae	CONTROL	Allochrocebus_solatus	Cercopithecus_petaurista	6.35	3.65	0.306074718353865
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Erythrocebus_patas	13.1	9.45	0.305874961432337
Cercopithecidae	CONTROL	Trachypithecus_geei	Presbytis_comata	10.15	6.7	0.305680467881223
Cercopithecidae	CONTROL	Colobus_guereza	Cercopithecus_mitis	8.89	4.89	0.305660321354424
Cercopithecidae	CONTROL	Colobus_angolensis	Chlorocebus_pygerythrus	8.6	4.665	0.305426078576986
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Cercopithecus_cephus	7.52	3.48	0.304714164229296
Cercopithecidae	CONTROL	Pygathrix_cinerea	Trachypithecus_crepusculus	9.98	6.65	0.303901276476607
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Pygathrix_cinerea	13.1	9.98	0.303573257376686
Cercopithecidae	CONTROL	Rhinopithecus_bieti	Colobus_polykomos	12.48	9.1	0.303252067459703
Cercopithecidae	CONTROL	Semnopithecus_vetulus	Cercopithecus_cephus	7.03	3.48	0.303190838484198
Cercopithecidae	CONTROL	Piliocolobus_badius	Allochrocebus_preussi	8.25	4.525	0.303078103226329
Cercopithecidae	CONTROL	Colobus_guereza	Allenopithecus_nigroviridis	8.89	5.3	0.302743691540139
Cercopithecidae	CONTROL	Papio_kindae	Trachypithecus_germaini	13	8.83	0.302550131848356
Cercopithecidae	CONTROL	Trachypithecus_geei	Trachypithecus_francoisi	10.15	7.52	0.302365690380437
Cercopithecidae	CONTROL	Theropithecus_gelada	Semnopithecus_entellus	15.35	11.44	0.301838892766094
Cercopithecidae	CONTROL	Macaca_maura	Cercopithecus_roloway	7.88	4.55	0.301525032449951
Cercopithecidae	CONTROL	Rhinopithecus_bieti	Piliocolobus_tephrosceles	12.48	8.75	0.301227200275244
Cercopithecidae	CONTROL	Macaca_silenus	Cercopithecus_hamlyni	7.5	4.43	0.300937267264987
Cercopithecidae	CONTROL	Pygathrix_cinerea	Presbytis_comata	9.98	6.7	0.300679036036922
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Cercopithecus_mitis	8.75	4.89	0.30049227802636
Cercopithecidae	CONTROL	Piliocolobus_badius	Cercopithecus_hamlyni	8.25	4.43	0.300058927962675
Cercopithecidae	CONTROL	Theropithecus_gelada	Semnopithecus_johnii	15.35	11.6	0.299985293767178
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Papio_kindae	17	13	0.299713252053155
Cercopithecidae	CONTROL	Cercopithecus_nictitans	Cercopithecus_petaurista	5.46	3.65	0.299667735710497
Cercopithecidae	CONTROL	Cercocebus_torquatus	Cercopithecus_hamlyni	7.5	4.43	0.299564780157488
Cercopithecidae	CONTROL	Piliocolobus_kirkii	Cercopithecus_ascanius	6.9	3.24	0.29902965168927
Cercopithecidae	CONTROL	Macaca_leonina	Cercopithecus_cephus	6.7	3.48	0.298698344201064
Cercopithecidae	CONTROL	Lophocebus_aterrimus	Cercopithecus_lowei	6.8	3.9	0.298428378018257
Cercopithecidae	CONTROL	Macaca_fuscata	Macaca_silenus	9.5	7.5	0.298178390053852
Cercopithecidae	CONTROL	Macaca_maura	Allochrocebus_preussi	7.88	4.525	0.29774619262455
Cercopithecidae	CONTROL	Papio_kindae	Colobus_polykomos	13	9.1	0.297195983987354
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Semnopithecus_entellus	13.1	11.44	0.297106657625935
Cercopithecidae	CONTROL	Semnopithecus_entellus	Cercocebus_torquatus	11.44	7.5	0.296065294210388
Cercopithecidae	CONTROL	Pygathrix_nemaeus	Macaca_cyclopis	9.72	5.47	0.295678399390008
Cercopithecidae	CONTROL	Cercocebus_lunulatus	Cercopithecus_hamlyni	7.28	4.43	0.29508068084243
Cercopithecidae	CONTROL	Semnopithecus_johnii	Piliocolobus_badius	11.6	8.25	0.294775091448003
Cercopithecidae	CONTROL	Colobus_polykomos	Macaca_radiata	9.1	5.14	0.294437934011632
Cercopithecidae	CONTROL	Macaca_nigra	Cercopithecus_diana	7.68	4.5	0.293825790847999
Cercopithecidae	CONTROL	Colobus_angolensis	Cercopithecus_mitis	8.6	4.89	0.293376787314914
Cercopithecidae	CONTROL	Trachypithecus_hatinhensis	Cercopithecus_cephus	7.275	3.48	0.293157798000112
Cercopithecidae	CONTROL	Trachypithecus_pileatus	Trachypithecus_leucocephalus	10.93	8.285	0.293071356179129
Cercopithecidae	CONTROL	Macaca_leonina	Cercopithecus_pogonias	6.7	3.58	0.293007253274972
Cercopithecidae	CONTROL	Macaca_fuscata	Lophocebus_aterrimus	9.5	6.8	0.292745859999069
Cercopithecidae	CONTROL	Macaca_nigra	Allochrocebus_preussi	7.68	4.525	0.292726017899419
Cercopithecidae	CONTROL	Pygathrix_nemaeus	Presbytis_comata	9.72	6.7	0.292559735922963
Cercopithecidae	CONTROL	Piliocolobus_gordonorum	Cercopithecus_ascanius	7.05	3.24	0.292466145151995
Cercopithecidae	CONTROL	Allenopithecus_nigroviridis	Cercopithecus_ascanius	5.3	3.24	0.292387446286873
Cercopithecidae	CONTROL	Macaca_arctoides	Trachypithecus_cristatus	10.3	6.25	0.29196404083612
Cercopithecidae	CONTROL	Cercopithecus_neglectus	Cercopithecus_lowei	5.74	3.9	0.291734902704503
Cercopithecidae	CONTROL	Trachypithecus_germaini	Cercopithecus_mitis	8.83	4.89	0.291589373853951
Cercopithecidae	CONTROL	Macaca_fuscata	Allochrocebus_solatus	9.5	6.35	0.291151378332892
Cercopithecidae	CONTROL	Trachypithecus_hatinhensis	Cercopithecus_ascanius	7.275	3.24	0.290751816325443
Cercopithecidae	CONTROL	Erythrocebus_patas	Lophocebus_aterrimus	9.45	6.8	0.29067716085756
Cercopithecidae	CONTROL	Cercocebus_chrysogaster	Presbytis_mitrata	9.75	5.8	0.290674047745224
Cercopithecidae	CONTROL	Pygathrix_cinerea	Semnopithecus_vetulus	9.98	7.03	0.290542406507477
Cercopithecidae	CONTROL	Lophocebus_aterrimus	Cercopithecus_mona	6.8	4.05	0.290333474454771
Cercopithecidae	CONTROL	Macaca_maura	Macaca_siberu	7.88	6.165	0.290077812055139
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Allenopithecus_nigroviridis	8.75	5.3	0.289709101310812
Cercopithecidae	CONTROL	Cercocebus_torquatus	Chlorocebus_pygerythrus	7.5	4.665	0.289339334734454
Cercopithecidae	CONTROL	Rhinopithecus_bieti	Colobus_guereza	12.48	8.89	0.288852347447492
Cercopithecidae	CONTROL	Piliocolobus_badius	Cercopithecus_roloway	8.25	4.55	0.288761424674148
Cercopithecidae	CONTROL	Pygathrix_nigripes	Presbytis_comata	9.88	6.7	0.288455896097701
Cercopithecidae	CONTROL	Cercocebus_torquatus	Cercopithecus_diana	7.5	4.5	0.2883674709317
Cercopithecidae	CONTROL	Papio_kindae	Macaca_arctoides	13	10.3	0.288255340377683
Cercopithecidae	CONTROL	Rhinopithecus_bieti	Macaca_nemestrina	12.48	8.89	0.28808328288924
Cercopithecidae	CONTROL	Colobus_guereza	Macaca_radiata	8.89	5.14	0.288042550164372
Cercopithecidae	CONTROL	Pygathrix_cinerea	Macaca_mulatta	9.98	5.96	0.287827390709345
Cercopithecidae	CONTROL	Pygathrix_cinerea	Trachypithecus_obscurus	9.98	6.99	0.28754834989426
Cercopithecidae	CONTROL	Cercocebus_torquatus	Allochrocebus_preussi	7.5	4.525	0.287352659777128
Cercopithecidae	CONTROL	Pygathrix_nigripes	Macaca_mulatta	9.88	5.96	0.287050723650017
Cercopithecidae	CONTROL	Colobus_angolensis	Allenopithecus_nigroviridis	8.6	5.3	0.286299376088163
Cercopithecidae	CONTROL	Cercopithecus_ascanius	Miopithecus_ogouensis	3.24	1.25	0.286183848973485
Cercopithecidae	CONTROL	Semnopithecus_entellus	Macaca_nigra	11.44	7.68	0.286154879430197
Cercopithecidae	CONTROL	Macaca_silenus	Chlorocebus_pygerythrus	7.5	4.665	0.285947862449262
Cercopithecidae	CONTROL	Semnopithecus_vetulus	Cercopithecus_petaurista	7.03	3.65	0.28572527067993
Cercopithecidae	CONTROL	Pygathrix_nigripes	Semnopithecus_vetulus	9.88	7.03	0.285562950097842
Cercopithecidae	CONTROL	Colobus_polykomos	Presbytis_mitrata	9.1	5.8	0.285260332181158
Cercopithecidae	CONTROL	Trachypithecus_phayrei	Cercopithecus_pogonias	7.44	3.58	0.284845685635357
Cercopithecidae	CONTROL	Macaca_tonkeana	Piliocolobus_badius	11.95	8.25	0.284765410824486
Cercopithecidae	CONTROL	Semnopithecus_vetulus	Cercopithecus_pogonias	7.03	3.58	0.283850740750427
Cercopithecidae	CONTROL	Trachypithecus_germaini	Allenopithecus_nigroviridis	8.83	5.3	0.283346469391085
Cercopithecidae	CONTROL	Semnopithecus_entellus	Piliocolobus_badius	11.44	8.25	0.283281858418626
Cercopithecidae	CONTROL	Macaca_silenus	Macaca_cyclopis	7.5	5.47	0.282298807891629
Cercopithecidae	CONTROL	Trachypithecus_leucocephalus	Chlorocebus_pygerythrus	8.285	4.665	0.282055139539805
Cercopithecidae	CONTROL	Rhinopithecus_bieti	Pygathrix_cinerea	12.48	9.98	0.281812519893467
Cercopithecidae	CONTROL	Macaca_maura	Cercopithecus_mitis	7.88	4.89	0.281172661136312
Cercopithecidae	CONTROL	Trachypithecus_laotum	Cercopithecus_ascanius	7	3.24	0.280993886155922
Cercopithecidae	CONTROL	Trachypithecus_leucocephalus	Cercopithecus_diana	8.285	4.5	0.280722890190692
Cercopithecidae	CONTROL	Colobus_polykomos	Cercopithecus_nictitans	9.1	5.46	0.280678286317858
Cercopithecidae	CONTROL	Macaca_siberu	Cercopithecus_ascanius	6.165	3.24	0.280657308494314
Cercopithecidae	CONTROL	Pygathrix_nemaeus	Trachypithecus_crepusculus	9.72	6.65	0.280648155164592
Cercopithecidae	CONTROL	Trachypithecus_hatinhensis	Cercopithecus_petaurista	7.275	3.65	0.279003014378602
Cercopithecidae	CONTROL	Semnopithecus_vetulus	Cercopithecus_lowei	7.03	3.9	0.278737846989694
Cercopithecidae	CONTROL	Trachypithecus_leucocephalus	Cercopithecus_hamlyni	8.285	4.43	0.278435298323823
Cercopithecidae	CONTROL	Trachypithecus_pileatus	Lophocebus_aterrimus	10.93	6.8	0.278357281876818
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Cercopithecus_petaurista	7.52	3.65	0.278206095008063
Cercopithecidae	CONTROL	Trachypithecus_phayrei	Cercopithecus_petaurista	7.44	3.65	0.278193670756715
Cercopithecidae	CONTROL	Cercocebus_torquatus	Cercopithecus_roloway	7.5	4.55	0.277732405693262
Cercopithecidae	CONTROL	Pygathrix_nemaeus	Semnopithecus_vetulus	9.72	7.03	0.277582147402407
Cercopithecidae	CONTROL	Pygathrix_nigripes	Macaca_siberu	9.88	6.165	0.277312942234791
Cercopithecidae	CONTROL	Cercopithecus_mitis	Cercopithecus_ascanius	4.89	3.24	0.277289602981415
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Macaca_radiata	8.75	5.14	0.27728360161366
Cercopithecidae	CONTROL	Cercocebus_lunulatus	Allochrocebus_preussi	7.28	4.525	0.277066125357636
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Cercopithecus_pogonias	7.52	3.58	0.276978587927286
Cercopithecidae	CONTROL	Piliocolobus_gordonorum	Cercopithecus_cephus	7.05	3.48	0.276841157432956
Cercopithecidae	CONTROL	Rhinopithecus_bieti	Pygathrix_nemaeus	12.48	9.72	0.276790422184611
Cercopithecidae	CONTROL	Piliocolobus_badius	Allenopithecus_nigroviridis	8.25	5.3	0.276662313969821
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Cercocebus_chrysogaster	13.1	9.75	0.276660132858218
Cercopithecidae	CONTROL	Papio_hamadryas	Pygathrix_nigripes	13.4	9.88	0.27641172791178
Cercopithecidae	CONTROL	Trachypithecus_obscurus	Cercopithecus_ascanius	6.99	3.24	0.276396806755911
Cercopithecidae	CONTROL	Macaca_thibetana	Papio_kindae	15.55	13	0.276033537950331
Cercopithecidae	CONTROL	Rhinopithecus_bieti	Pygathrix_nigripes	12.48	9.88	0.275761443348071
Cercopithecidae	CONTROL	Trachypithecus_obscurus	Cercopithecus_cephus	6.99	3.48	0.275404525016903
Cercopithecidae	CONTROL	Piliocolobus_kirkii	Cercopithecus_cephus	6.9	3.48	0.274592182578475
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Macaca_fuscata	13.1	9.5	0.274239498414668
Cercopithecidae	CONTROL	Erythrocebus_patas	Macaca_leonina	9.45	6.7	0.274028259413131
Cercopithecidae	CONTROL	Colobus_angolensis	Macaca_radiata	8.6	5.14	0.273791582296968
Cercopithecidae	CONTROL	Erythrocebus_patas	Presbytis_mitrata	9.45	5.8	0.273645919109993
Cercopithecidae	CONTROL	Semnopithecus_johnii	Macaca_maura	11.6	7.88	0.272995051554576
Cercopithecidae	CONTROL	Cercopithecus_neglectus	Cercopithecus_mona	5.74	4.05	0.272793966191983
Cercopithecidae	CONTROL	Macaca_maura	Macaca_mulatta	7.88	5.96	0.272790592486372
Cercopithecidae	CONTROL	Cercocebus_chrysogaster	Trachypithecus_cristatus	9.75	6.25	0.272623529047525
Cercopithecidae	CONTROL	Pygathrix_nigripes	Trachypithecus_obscurus	9.88	6.99	0.272556031614972
Cercopithecidae	CONTROL	Allochrocebus_solatus	Cercopithecus_lowei	6.35	3.9	0.272196887368722
Cercopithecidae	CONTROL	Trachypithecus_hatinhensis	Cercopithecus_pogonias	7.275	3.58	0.271911417298472
Cercopithecidae	CONTROL	Trachypithecus_leucocephalus	Cercopithecus_roloway	8.285	4.55	0.271198489675067
Cercopithecidae	CONTROL	Macaca_nigra	Cercopithecus_roloway	7.68	4.55	0.270546580599141
Cercopithecidae	CONTROL	Macaca_nigra	Allenopithecus_nigroviridis	7.68	5.3	0.270222142952721
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Cercopithecus_lowei	7.52	3.9	0.27014474491846
Cercopithecidae	CONTROL	Trachypithecus_geei	Allochrocebus_solatus	10.15	6.35	0.269592310545781
Cercopithecidae	CONTROL	Pygathrix_nemaeus	Macaca_mulatta	9.72	5.96	0.269559529147431
Cercopithecidae	CONTROL	Lophocebus_aterrimus	Cercopithecus_hamlyni	6.8	4.43	0.269509688855268
Cercopithecidae	CONTROL	Macaca_leonina	Cercopithecus_petaurista	6.7	3.65	0.269450486552506
Cercopithecidae	CONTROL	Trachypithecus_germaini	Macaca_radiata	8.83	5.14	0.269350947607067
Cercopithecidae	CONTROL	Cercocebus_lunulatus	Chlorocebus_pygerythrus	7.28	4.665	0.269228369877179
Cercopithecidae	CONTROL	Papio_anubis	Semnopithecus_hypoleucos	16.65	13.1	0.268925304148333
Cercopithecidae	CONTROL	Presbytis_comata	Cercopithecus_ascanius	6.7	3.24	0.268540883574064
Cercopithecidae	CONTROL	Pygathrix_cinerea	Macaca_siberu	9.98	6.165	0.26848445937325
Cercopithecidae	CONTROL	Trachypithecus_geei	Piliocolobus_kirkii	10.15	6.9	0.268472700837001
Cercopithecidae	CONTROL	Trachypithecus_laotum	Cercopithecus_cephus	7	3.48	0.268402377326754
Cercopithecidae	CONTROL	Trachypithecus_germaini	Presbytis_mitrata	8.83	5.8	0.268351054496795
Cercopithecidae	CONTROL	Rhinopithecus_bieti	Macaca_assamensis	12.48	9	0.268315650017504
Cercopithecidae	CONTROL	Macaca_maura	Allenopithecus_nigroviridis	7.88	5.3	0.268260342533775
Cercopithecidae	CONTROL	Mandrillus_leucophaeus	Semnopithecus_schistaceus	20.375	17	0.268097321199509
Cercopithecidae	CONTROL	Trachypithecus_geei	Piliocolobus_gordonorum	10.15	7.05	0.267807651851964
Cercopithecidae	CONTROL	Trachypithecus_geei	Macaca_leonina	10.15	6.7	0.2672895997023
Cercopithecidae	CONTROL	Macaca_mulatta	Cercopithecus_ascanius	5.96	3.24	0.266939678537725
Cercopithecidae	CONTROL	Semnopithecus_johnii	Colobus_angolensis	11.6	8.6	0.266457338686709
Cercopithecidae	CONTROL	Trachypithecus_leucocephalus	Allochrocebus_preussi	8.285	4.525	0.266394576206429
Cercopithecidae	CONTROL	Macaca_silenus	Allochrocebus_preussi	7.5	4.525	0.265853623013694
Cercopithecidae	CONTROL	Pygathrix_nigripes	Trachypithecus_laotum	9.88	7	0.265712117694781
Cercopithecidae	CONTROL	Trachypithecus_leucocephalus	Trachypithecus_cristatus	8.285	6.25	0.265562432207598
Cercopithecidae	CONTROL	Macaca_assamensis	Lophocebus_aterrimus	9	6.8	0.265168670964585
Cercopithecidae	CONTROL	Cercocebus_lunulatus	Cercopithecus_roloway	7.28	4.55	0.264995322659547
Cercopithecidae	CONTROL	Trachypithecus_phayrei	Cercopithecus_lowei	7.44	3.9	0.264865293865467
Cercopithecidae	CONTROL	Macaca_fuscata	Macaca_nigra	9.5	7.68	0.26482359221128
Cercopithecidae	CONTROL	Piliocolobus_badius	Cercopithecus_mitis	8.25	4.89	0.264783800537957
Cercopithecidae	CONTROL	Piliocolobus_kirkii	Cercopithecus_pogonias	6.9	3.58	0.264612842337538
Cercopithecidae	CONTROL	Macaca_fuscata	Presbytis_mitrata	9.5	5.8	0.264369028863869
Cercopithecidae	CONTROL	Papio_hamadryas	Pygathrix_nemaeus	13.4	9.72	0.2642928988848
Cercopithecidae	CONTROL	Trachypithecus_pileatus	Cercocebus_lunulatus	10.93	7.28	0.264145285066848
Cercopithecidae	CONTROL	Macaca_silenus	Cercopithecus_diana	7.5	4.5	0.263674926274618
Cercopithecidae	CONTROL	Trachypithecus_hatinhensis	Cercopithecus_lowei	7.275	3.9	0.263571034554793
Cercopithecidae	CONTROL	Macaca_arctoides	Presbytis_comata	10.3	6.7	0.263546929921371
Cercopithecidae	CONTROL	Macaca_assamensis	Allochrocebus_solatus	9	6.35	0.263387235141595
Cercopithecidae	CONTROL	Colobus_guereza	Cercopithecus_nictitans	8.89	5.46	0.263327443803912
Cercopithecidae	CONTROL	Cercocebus_lunulatus	Cercopithecus_diana	7.28	4.5	0.26325284018408
Cercopithecidae	CONTROL	Macaca_arctoides	Trachypithecus_crepusculus	10.3	6.65	0.263249545794027
Cercopithecidae	CONTROL	Papio_cynocephalus	Theropithecus_gelada	17.05	15.35	0.263220585690074
Cercopithecidae	CONTROL	Colobus_polykomos	Macaca_cyclopis	9.1	5.47	0.263106260181444
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Semnopithecus_johnii	13.1	11.6	0.262922948813384
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Macaca_fascicularis	7.52	4.03	0.262314068318894
Cercopithecidae	CONTROL	Semnopithecus_schistaceus	Papio_hamadryas	17	13.4	0.261960639147275
Cercopithecidae	CONTROL	Macaca_tonkeana	Colobus_angolensis	11.95	8.6	0.26189394308581
Cercopithecidae	CONTROL	Cercopithecus_nictitans	Cercopithecus_pogonias	5.46	3.58	0.261408014113805
Cercopithecidae	CONTROL	Colobus_polykomos	Allochrocebus_lhoesti	9.1	5.5	0.261200195981728
Cercopithecidae	CONTROL	Papio_hamadryas	Pygathrix_cinerea	13.4	9.98	0.260720801118068
Cercopithecidae	CONTROL	Semnopithecus_hypoleucos	Trachypithecus_pileatus	13.1	10.93	0.260542131235484
Cercopithecidae	CONTROL	Pygathrix_cinerea	Allochrocebus_solatus	9.98	6.35	0.260371380136245
Cercopithecidae	CONTROL	Pygathrix_nigripes	Allochrocebus_solatus	9.88	6.35	0.260361019151882
Cercopithecidae	CONTROL	Pygathrix_cinerea	Trachypithecus_laotum	9.98	7	0.260291567908078
Cercopithecidae	CONTROL	Trachypithecus_germaini	Trachypithecus_laotum	8.83	7	0.259736495221475
Cercopithecidae	CONTROL	Trachypithecus_phayrei	Macaca_fascicularis	7.44	4.03	0.259730490973782
Cercopithecidae	CONTROL	Trachypithecus_francoisi	Cercopithecus_mona	7.52	4.05	0.2596172440858
Cercopithecidae	CONTROL	Allochrocebus_solatus	Cercopithecus_mona	6.35	4.05	0.259304772602875
Cercopithecidae	CONTROL	Colobus_guereza	Presbytis_mitrata	8.89	5.8	0.258523620383978
Cercopithecidae	CONTROL	Trachypithecus_obscurus	Cercopithecus_pogonias	6.99	3.58	0.258422883542166
Cercopithecidae	CONTROL	Macaca_tonkeana	Trachypithecus_leucocephalus	11.95	8.285	0.258372198591496
Cercopithecidae	CONTROL	Piliocolobus_gordonorum	Cercopithecus_pogonias	7.05	3.58	0.257993516349316
Cercopithecidae	CONTROL	Pygathrix_nemaeus	Macaca_siberu	9.72	6.165	0.257045229143554
Cercopithecidae	CONTROL	Trachypithecus_germaini	Macaca_cyclopis	8.83	5.47	0.256933062754702
Cercopithecidae	CONTROL	Allochrocebus_solatus	Chlorocebus_pygerythrus	6.35	4.665	0.256725672970345
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Allochrocebus_lhoesti	8.75	5.5	0.256724263041867
Cercopithecidae	CONTROL	Trachypithecus_pileatus	Trachypithecus_germaini	10.93	8.83	0.256575414517629
Cercopithecidae	CONTROL	Macaca_arctoides	Trachypithecus_obscurus	10.3	6.99	0.256019525997043
Cercopithecidae	CONTROL	Piliocolobus_kirkii	Cercopithecus_petaurista	6.9	3.65	0.255930085202623
Cercopithecidae	CONTROL	Colobus_polykomos	Cercopithecus_neglectus	9.1	5.74	0.255915162165947
Cercopithecidae	CONTROL	Presbytis_comata	Cercopithecus_cephus	6.7	3.48	0.255914736093097
Cercopithecidae	CONTROL	Piliocolobus_gordonorum	Cercopithecus_petaurista	7.05	3.65	0.255715680273345
Cercopithecidae	CONTROL	Cercocebus_torquatus	Macaca_radiata	7.5	5.14	0.25559818946309
Cercopithecidae	CONTROL	Macaca_siberu	Cercopithecus_pogonias	6.165	3.58	0.254723546123187
Cercopithecidae	CONTROL	Allochrocebus_lhoesti	Cercopithecus_ascanius	5.5	3.24	0.254567795923726
Cercopithecidae	CONTROL	Macaca_leonina	Cercopithecus_lowei	6.7	3.9	0.254551938256575
Cercopithecidae	CONTROL	Pygathrix_nemaeus	Trachypithecus_obscurus	9.72	6.99	0.254512018687872
Cercopithecidae	CONTROL	Macaca_arctoides	Semnopithecus_vetulus	10.3	7.03	0.254410227383538
Cercopithecidae	CONTROL	Macaca_nigra	Cercopithecus_mitis	7.68	4.89	0.254037565017071
Cercopithecidae	CONTROL	Trachypithecus_germaini	Semnopithecus_vetulus	8.83	7.03	0.253979047652275
Cercopithecidae	CONTROL	Macaca_cyclopis	Macaca_fascicularis	5.47	4.03	0.253962753487631
Cercopithecidae	CONTROL	Macaca_silenus	Cercopithecus_roloway	7.5	4.55	0.253449495856449
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Cercopithecus_nictitans	8.75	5.46	0.253380603259864
Cercopithecidae	CONTROL	Trachypithecus_crepusculus	Cercopithecus_ascanius	6.65	3.24	0.252603790565887
Cercopithecidae	CONTROL	Allenopithecus_nigroviridis	Cercopithecus_cephus	5.3	3.48	0.252450973569002
Cercopithecidae	CONTROL	Pygathrix_cinerea	Trachypithecus_hatinhensis	9.98	7.275	0.252229381032647
Cercopithecidae	CONTROL	Trachypithecus_germaini	Cercopithecus_nictitans	8.83	5.46	0.251277000890127
Cercopithecidae	CONTROL	Macaca_siberu	Cercopithecus_cephus	6.165	3.48	0.251019466331014
Cercopithecidae	CONTROL	Macaca_nemestrina	Allochrocebus_solatus	8.89	6.35	0.250856539930339
Cercopithecidae	CONTROL	Macaca_siberu	Cercopithecus_petaurista	6.165	3.65	0.250797264118686
Cercopithecidae	CONTROL	Trachypithecus_obscurus	Cercopithecus_petaurista	6.99	3.65	0.250784586107638
Cercopithecidae	CONTROL	Macaca_arctoides	Piliocolobus_kirkii	10.3	6.9	0.250566212629428
Cercopithecidae	CONTROL	Macaca_tonkeana	Macaca_arctoides	11.95	10.3	0.250102915106993
Cercopithecidae	CONTROL	Rhinopithecus_bieti	Erythrocebus_patas	12.48	9.45	0.249716901535594
Cercopithecidae	CONTROL	Colobus_guereza	Macaca_cyclopis	8.89	5.47	0.249713940839054
Cercopithecidae	CONTROL	Trachypithecus_pileatus	Cercocebus_torquatus	10.93	7.5	0.249665762135708
Cercopithecidae	CONTROL	Piliocolobus_tephrosceles	Presbytis_mitrata	8.75	5.8	0.249542493026638
Cercopithecidae	CONTROL	Macaca_arctoides	Trachypithecus_laotum	10.3	7	0.249464782636499
Cercopithecidae	CONTROL	Semnopithecus_entellus	Macaca_maura	11.44	7.88	0.249288570584619
Cercopithecidae	CONTROL	Pygathrix_cinerea	Piliocolobus_kirkii	9.98	6.9	0.24921126058411
