Trait	Species1	Species2	PatristicDistance	AbsDiff	AbsDiff_z	Nu	eNu
BodyMass_kg	Macaca_silenus	Hylobates_klossii	19.891963	1.7	0.169429719714819	0.0981569422097178	0.093
BodyMass_kg	Macaca_silenus	Hylobates_lar	19.70317	1.86	0.185376046276214	0.106821502336142	0.112
BodyMass_kg	Macaca_silenus	Hylobates_muelleri	20.097966	2.15	0.214278763168742	0.121427231603875	0.114
BodyMass_kg	Macaca_silenus	Indri_indri	31.180152	1.035	0.103152799944022	0.0456378846090513	0.049
BodyMass_kg	Macaca_silenus	Lagothrix_lagotricha	23.736432	0.35	0.034882589353051	0.0202307403997079	0.019
BodyMass_kg	Macaca_silenus	Lemur_catta	34.129712	5.29	0.527225421936114	0.237079899623269	0.244
BodyMass_kg	Macaca_silenus	Leontocebus_fuscicolis	30.398037	7.17	0.714594759032503	0.330868698033049	0.344
BodyMass_kg	Macaca_silenus	Leontocebus_illigeri	30.398037	7.21	0.718581340672851	0.320747205569936	0.328
BodyMass_kg	Macaca_silenus	Leontocebus_nigricollis	30.18819	7.02	0.699645077881195	0.321527964423913	0.324
BodyMass_kg	Macaca_silenus	Leontopithecus_chrysomelas	29.364298	6.92	0.689678623780323	0.332808268626307	0.343
BodyMass_kg	Macaca_silenus	Leontopithecus_rosalia	29.364298	6.86	0.6836987513198	0.340787036477715	0.347
BodyMass_kg	Macaca_silenus	Lepilemur_ankaranensis	35.278381	6.74	0.671739006398754	0.317026479313874	0.325
BodyMass_kg	Macaca_silenus	Lepilemur_dorsalis	35.064058	6.705	0.668250747463449	0.318645497445946	0.33
BodyMass_kg	Macaca_silenus	Lepilemur_ruficaudatus	33.446098	6.72	0.66974571557858	0.30773459145258	0.312
BodyMass_kg	Macaca_silenus	Lepilemur_septentrionalis	35.278381	6.8725	0.684944558082409	0.319394306106219	0.319
BodyMass_kg	Macaca_silenus	Lophocebus_aterrimus	5.693316	0.7	0.0697651787061021	0.0754338519379595	0.078
BodyMass_kg	Macaca_silenus	Loris_lydekkerianus	42.166377	7.23	0.720574631493026	0.275830933503503	0.273
BodyMass_kg	Macaca_silenus	Loris_tardigradus	42.166377	7.31	0.728547794773723	0.278626642436424	0.28
BodyMass_kg	Macaca_silenus	Macaca_arctoides	3.525107	2.8	0.279060714824408	0.398809600750661	0.411
BodyMass_kg	Macaca_silenus	Macaca_assamensis	3.37235	1.5	0.149496811513076	0.229451855128133	0.243
BodyMass_kg	Macaca_silenus	Macaca_cyclopis	3.982047	2.03	0.202319018247696	0.282298807891629	0.293
BodyMass_kg	Macaca_silenus	Macaca_fascicularis	3.42664	3.47	0.345835957300249	0.474809904157855	0.477
BodyMass_kg	Macaca_silenus	Macaca_fuscata	3.719015	2	0.199329082017434	0.298178390053852	0.298
BodyMass_kg	Macaca_silenus	Macaca_maura	3.316303	0.38	0.0378725255833125	0.0607604989666259	0.053
BodyMass_kg	Macaca_silenus	Macaca_mulatta	3.982047	1.54	0.153483393153425	0.218288795426042	0.228
BodyMass_kg	Macaca_silenus	Macaca_nigra	3.21323	0.18	0.0179396173815691	0.0297071752597123	0.03
BodyMass_kg	Macaca_silenus	Macaca_radiata	3.606834	2.36	0.235208316780573	0.347885093598393	0.365
BodyMass_kg	Macaca_silenus	Macaca_thibetana	3.606834	8.05	0.802299555120174	0.851304973849341	0.855
BodyMass_kg	Macaca_silenus	Macaca_tonkeana	3.316303	4.45	0.443507207488792	0.587855299554557	0.594
BodyMass_kg	Macaca_silenus	Mandrillus_leucophaeus	6.260759	12.875	1.28318096548723	0.914917988293944	0.916
BodyMass_kg	Macaca_silenus	Mandrillus_sphinx	6.260759	16.1	1.60459911024035	0.968572568526804	0.973
BodyMass_kg	Macaca_silenus	Mico_argentatus	31.736594	7.15	0.712601468212328	0.324895727035555	0.326
BodyMass_kg	Macaca_silenus	Mico_humeralifer	31.396185	7.08	0.705624950341718	0.349166531871961	0.355
BodyMass_kg	Macaca_silenus	Microcebus_murinus	33.884715	7.44	0.741504185104856	0.328427628359738	0.318
BodyMass_kg	Macaca_silenus	Miopithecus_ogouensis	6.714424	6.25	0.622903381304483	0.596510175825722	0.597
BodyMass_kg	Macaca_silenus	Mirza_zaza	33.884715	7.21	0.718581340672851	0.313593491913232	0.315
BodyMass_kg	Macaca_silenus	Nasalis_larvatus	11.046371	8.25	0.822232463321917	0.608949409236467	0.611
BodyMass_kg	Macaca_silenus	Nomascus_annamensis	19.691698	0.5	0.0498322705043587	0.0289393645140031	0.034
BodyMass_kg	Macaca_silenus	Nomascus_concolor	19.217998	0.19	0.0189362627916563	0.0111906772066823	0.012
BodyMass_kg	Macaca_silenus	Nomascus_gabriellae	19.691698	2.3	0.22922844432005	0.135309233082177	0.134
BodyMass_kg	Macaca_silenus	Nomascus_siki	19.35829	0.0599999999999996	0.00597987246052295	0.00360813368349582	0.003
BodyMass_kg	Macaca_silenus	Nycticebus_bengalensis	41.991798	6.24	0.621906735894396	0.24629905078434	0.24
BodyMass_kg	Macaca_silenus	Nycticebus_coucang	41.991798	6.85	0.682702105909713	0.269375196136935	0.265
BodyMass_kg	Macaca_silenus	Nycticebus_pygmaeus	39.817723	7.08	0.705624950341718	0.28455829626505	0.28
BodyMass_kg	Macaca_silenus	Otolemur_crassicaudatus	39.207385	6.35	0.632869835405355	0.267359671556777	0.272
BodyMass_kg	Macaca_silenus	Otolemur_garnettii	39.207385	6.74	0.671739006398754	0.285457125816682	0.299
BodyMass_kg	Macaca_silenus	Pan_paniscus	20.197877	31.6	3.14939949587546	0.980720742724117	0.981
BodyMass_kg	Macaca_silenus	Pan_troglodytes	20.197877	46.2	4.60450179460274	1	0.999
BodyMass_kg	Macaca_silenus	Papio_anubis	6.750837	9.15	0.911930550229763	0.772921486146068	0.791
BodyMass_kg	Macaca_silenus	Papio_cynocephalus	6.654878	9.55	0.95179636663325	0.800979359024022	0.805
BodyMass_kg	Macaca_silenus	Papio_hamadryas	6.609601	5.9	0.588020791951432	0.566711358665085	0.568
BodyMass_kg	Macaca_silenus	Papio_kindae	6.677654	5.5	0.548154975547945	0.543103057673304	0.556
BodyMass_kg	Macaca_silenus	Papio_papio	6.750837	10	0.996645410087172	0.811737217805825	0.83
BodyMass_kg	Macaca_silenus	Papio_ursinus	6.677654	14.8	1.47503520692902	0.937406292857163	0.941
BodyMass_kg	Macaca_silenus	Perodicticus_ibeanus	37.830292	6.639	0.661672887756874	0.292572009268368	0.312
BodyMass_kg	Macaca_silenus	Perodicticus_potto	37.830292	6.67	0.664762488528144	0.294703592247211	0.309
BodyMass_kg	Macaca_silenus	Piliocolobus_badius	12.401899	0.75	0.0747484057565379	0.0550715793622396	0.05
BodyMass_kg	Macaca_silenus	Piliocolobus_gordonorum	13.515681	0.45	0.0448490434539228	0.0325347093251695	0.036
BodyMass_kg	Macaca_silenus	Piliocolobus_kirkii	13.515681	0.6	0.0597987246052303	0.0451643097550721	0.05
BodyMass_kg	Macaca_silenus	Piliocolobus_tephrosceles	13.374706	1.25	0.124580676260897	0.0897506285543259	0.083
BodyMass_kg	Macaca_silenus	Pithecia_albicans	29.256035	4.5	0.448490434539228	0.211175059492606	0.213
BodyMass_kg	Macaca_silenus	Pithecia_chrysocephala	28.087119	5.6	0.558121429648817	0.263517817798349	0.265
BodyMass_kg	Macaca_silenus	Plecturocebus_bernhardi	27.951921	6.55	0.652802743607098	0.31716094491814	0.312
BodyMass_kg	Macaca_silenus	Plecturocebus_brunneus	28.199495	6.67	0.664762488528144	0.340895690625452	0.344
BodyMass_kg	Macaca_silenus	Plecturocebus_caligatus	28.144802	6.5	0.647819516556662	0.325806058822493	0.337
BodyMass_kg	Macaca_silenus	Plecturocebus_cinerascens	27.761919	6.76	0.673732297218929	0.348145092955353	0.355
BodyMass_kg	Macaca_silenus	Plecturocebus_cupreus	28.248329	6.43	0.640842998686052	0.310743752032642	0.321
BodyMass_kg	Macaca_silenus	Plecturocebus_hoffmansi	27.655193	6.44	0.641839644096139	0.324479162519219	0.332
BodyMass_kg	Macaca_silenus	Plecturocebus_miltoni	27.761919	6.16	0.613933572613698	0.319218623145757	0.329
BodyMass_kg	Macaca_silenus	Plecturocebus_moloch	28.230788	6.51	0.648816161966749	0.325179423900426	0.332
BodyMass_kg	Macaca_silenus	Pongo_abelii	19.857705	49.25	4.90847864467932	1	1
BodyMass_kg	Macaca_silenus	Pongo_pygmaeus	19.857705	49.65	4.94834446108281	1	1
BodyMass_kg	Macaca_silenus	Presbytis_comata	13.521025	0.8	0.0797316328069738	0.0580687414344155	0.059
BodyMass_kg	Macaca_silenus	Presbytis_mitrata	13.521025	1.7	0.169429719714819	0.122566114153163	0.128
BodyMass_kg	Macaca_silenus	Prolemur_simus	34.634237	5.52	0.550148266368119	0.254211199812635	0.257
BodyMass_kg	Macaca_silenus	Propithecus_coquereli	37.538043	3.715	0.370253769847385	0.160941294888382	0.165
BodyMass_kg	Macaca_silenus	Propithecus_coronatus	36.166579	3.6	0.358792347631382	0.150382040446667	0.15
BodyMass_kg	Macaca_silenus	Propithecus_diadema	36.859394	1.395	0.139032034707161	0.0639978789175152	0.07
BodyMass_kg	Macaca_silenus	Propithecus_edwardsi	36.67086	1.76	0.175409592175342	0.0751676559357291	0.061
BodyMass_kg	Macaca_silenus	Propithecus_perrieri	36.859394	3.09	0.307963431716936	0.136932876424765	0.142
BodyMass_kg	Macaca_silenus	Propithecus_tattersalli	36.273981	4	0.398658164034869	0.168507216690326	0.175
BodyMass_kg	Macaca_silenus	Propithecus_verreauxi	37.538043	4.59	0.457460243230012	0.192299182773385	0.193
BodyMass_kg	Macaca_silenus	Pygathrix_cinerea	13.76384	2.48	0.247168061701619	0.187588356843523	0.182
BodyMass_kg	Macaca_silenus	Pygathrix_nemaeus	13.76384	2.22	0.221255281039352	0.157222537900148	0.156
BodyMass_kg	Macaca_silenus	Pygathrix_nigripes	13.320906	2.38	0.237201607600747	0.171223716960871	0.174
BodyMass_kg	Macaca_silenus	Rhinopithecus_bieti	12.883436	4.98	0.496329414223412	0.3720966089832	0.385
BodyMass_kg	Macaca_silenus	Rhinopithecus_roxellana	12.883436	7.25	0.7225679223132	0.510301017079497	0.523
BodyMass_kg	Macaca_silenus	Saguinus_bicolor	30.299562	7.07	0.704628304931631	0.323144270955489	0.33
BodyMass_kg	Macaca_silenus	Saguinus_geoffroyi	31.189196	7.01	0.698648432471108	0.317506600668021	0.32
BodyMass_kg	Macaca_silenus	Saguinus_imperator	29.752584	7.03	0.700641723291282	0.321008232601544	0.325
BodyMass_kg	Macaca_silenus	Saguinus_inustus	30.132096	6.81	0.678715524269364	0.307565673046272	0.303
BodyMass_kg	Macaca_silenus	Saguinus_labiatus	30.281988	6.99	0.696655141650934	0.317062233585217	0.328
BodyMass_kg	Macaca_silenus	Saguinus_midas	30.299562	6.94	0.691671914600498	0.305825494666995	0.309
BodyMass_kg	Macaca_silenus	Saguinus_mystax	30.281988	6.97	0.694661850830759	0.314929354407733	0.314
BodyMass_kg	Macaca_silenus	Saguinus_oedipus	31.189196	7.09	0.706621595751805	0.317382999528697	0.318
BodyMass_kg	Macaca_silenus	Saimiri_cassiquiarensis	26.738182	6.62	0.659779261477708	0.323189620269006	0.326
BodyMass_kg	Macaca_silenus	Saimiri_macrodon	26.738182	6.51	0.648816161966749	0.314032604098603	0.32
BodyMass_kg	Macaca_silenus	Saimiri_oerstedii	26.615275	6.71	0.668749070168493	0.3314367012114	0.336
BodyMass_kg	Macaca_silenus	Saimiri_sciureus	26.6712	6.68	0.665759133938231	0.316470591380583	0.311
BodyMass_kg	Macaca_silenus	Saimiri_ustus	26.615275	6.64	0.661772552297883	0.320951197277229	0.331
BodyMass_kg	Macaca_silenus	Sapajus_apella	28.380275	4.49	0.44749378912914	0.215323844285879	0.211
BodyMass_kg	Macaca_silenus	Sapajus_macrocephalus	28.380275	4.45	0.443507207488792	0.218105504815937	0.22
BodyMass_kg	Macaca_silenus	Semnopithecus_entellus	13.591218	3.94	0.392678291574346	0.307794986519175	0.316
BodyMass_kg	Macaca_silenus	Semnopithecus_hypoleucos	13.243745	5.6	0.558121429648817	0.42673008420896	0.435
BodyMass_kg	Macaca_silenus	Semnopithecus_johnii	12.864948	4.1	0.408624618135741	0.327652814540324	0.335
BodyMass_kg	Macaca_silenus	Semnopithecus_schistaceus	13.591218	9.5	0.946813139582814	0.633699309226823	0.636
BodyMass_kg	Macaca_silenus	Semnopithecus_vetulus	12.743858	0.47	0.0468423342740971	0.038377219133198	0.039
BodyMass_kg	Macaca_silenus	Tarsius_bancanus	22.682179	7.38	0.735524312644333	0.400511197736538	0.41
BodyMass_kg	Macaca_silenus	Tarsius_lariang	22.188601	7.39	0.73652095805442	0.370692080908656	0.371
BodyMass_kg	Macaca_silenus	Tarsius_wallacei	22.188601	7.393	0.736819951677447	0.39493211880971	0.408
BodyMass_kg	Macaca_silenus	Theropithecus_gelada	5.610943	7.85	0.78236664691843	0.732450366783502	0.746
BodyMass_kg	Macaca_silenus	Trachypithecus_crepusculus	13.390311	0.85	0.0847148598574096	0.0656775188850297	0.072
BodyMass_kg	Macaca_silenus	Trachypithecus_cristatus	14.188573	1.25	0.124580676260897	0.0952777440131964	0.1
BodyMass_kg	Macaca_silenus	Trachypithecus_francoisi	14.138437	0.0199999999999996	0.0019932908201743	0.0016046496223648	0.004
BodyMass_kg	Macaca_silenus	Trachypithecus_geei	14.370423	2.65	0.264111033673101	0.206194859271853	0.221
BodyMass_kg	Macaca_silenus	Trachypithecus_germaini	13.51981	1.33	0.132553839541594	0.104715684867181	0.098
BodyMass_kg	Macaca_silenus	Trachypithecus_hatinhensis	14.066596	0.225	0.0224245217269614	0.0174914177050088	0.021
BodyMass_kg	Macaca_silenus	Trachypithecus_laotum	14.066596	0.5	0.0498322705043587	0.0375027370075358	0.037
BodyMass_kg	Macaca_silenus	Trachypithecus_leucocephalus	14.138437	0.785	0.078236664691843	0.0563893710588685	0.058
BodyMass_kg	Macaca_silenus	Trachypithecus_obscurus	13.390311	0.51	0.0508289159144458	0.039891318265666	0.035
BodyMass_kg	Macaca_silenus	Trachypithecus_phayrei	13.474334	0.0599999999999996	0.00597987246052301	0.00463276261483319	0.005
BodyMass_kg	Macaca_silenus	Trachypithecus_pileatus	14.370423	3.43	0.3418493756599	0.24852581367608	0.256
BodyMass_kg	Macaca_silenus	Varecia_rubra	35.747341	4.235	0.422079331171918	0.21183595375591	0.224
BodyMass_kg	Macaca_silenus	Varecia_variegata	35.747341	3.95	0.393674936984433	0.201279439062444	0.213
BodyMass_kg	Macaca_thibetana	Allenopithecus_nigroviridis	5.912021	10.25	1.02156154533935	0.857983568841504	0.869
BodyMass_kg	Macaca_thibetana	Allochrocebus_lhoesti	8.323359	10.05	1.00162863713761	0.781346274198966	0.788
BodyMass_kg	Macaca_thibetana	Allochrocebus_preussi	8.323359	11.025	1.09880156462111	0.826790401489799	0.833
BodyMass_kg	Macaca_thibetana	Allochrocebus_solatus	8.178598	9.2	0.916913777280199	0.744028058414746	0.752
BodyMass_kg	Macaca_thibetana	Alouatta_belzebul	27.434372	9.15	0.911930550229763	0.447799010103345	0.455
BodyMass_kg	Macaca_thibetana	Alouatta_caraya	26.320576	10.17	1.01358838205865	0.51875361629266	0.526
BodyMass_kg	Macaca_thibetana	Alouatta_discolor	27.434372	9.18	0.914920486460024	0.454212267573136	0.456
BodyMass_kg	Macaca_thibetana	Alouatta_macconnelli	27.26895	9.18	0.914920486460024	0.463624696831336	0.458
BodyMass_kg	Macaca_thibetana	Alouatta_nigerrima	27.26895	9.1	0.906947323179327	0.470114747870841	0.479
BodyMass_kg	Macaca_thibetana	Alouatta_palliata	25.603828	9.43	0.939836621712204	0.486573141186592	0.488
BodyMass_kg	Macaca_thibetana	Alouatta_seniculus	27.523392	9.54	0.950799721223163	0.485466777621844	0.482
BodyMass_kg	Macaca_thibetana	Aotus_griseimembra	25.463073	15.04	1.49895469677111	0.71367123367888	0.722
BodyMass_kg	Macaca_thibetana	Aotus_vociferans	25.463073	14.85	1.48001843397945	0.693222771907032	0.701
BodyMass_kg	Macaca_thibetana	Arctocebus_calabarensis	33.589574	15.24	1.51888760497285	0.631978439488045	0.635
BodyMass_kg	Macaca_thibetana	Ateles_belzebuth	27.142742	7.48	0.745490766745205	0.376765992381303	0.385
BodyMass_kg	Macaca_thibetana	Ateles_chamek	27.424106	6.18	0.615926863433873	0.31742759033513	0.318
BodyMass_kg	Macaca_thibetana	Ateles_geoffroyi	26.652303	8.01	0.798312973479825	0.397350679005657	0.399
BodyMass_kg	Macaca_thibetana	Ateles_marginatus	27.424106	8.59	0.856118407264881	0.420441390587722	0.424
BodyMass_kg	Macaca_thibetana	Ateles_paniscus	26.756831	7.27	0.724561213133375	0.364588066302104	0.372
BodyMass_kg	Macaca_thibetana	Avahi_laniger	35.758901	14.375	1.43267777700031	0.60874948962919	0.618
BodyMass_kg	Macaca_thibetana	Avahi_peyrierasi	35.758901	14.495	1.44463752192136	0.620356963548139	0.615
BodyMass_kg	Macaca_thibetana	Cacajao_calvus	28.649123	12.38	1.23384701768792	0.585316494854232	0.593
BodyMass_kg	Macaca_thibetana	Cacajao_melanocephalus	29.300772	12.61	1.25676986211992	0.566822125027176	0.572
BodyMass_kg	Macaca_thibetana	Callibella_humilis	29.725316	15.43	1.53782386776451	0.681953960142282	0.692
BodyMass_kg	Macaca_thibetana	Callimico_goeldii	24.675482	15.07	1.50194463300137	0.714402133483027	0.716
BodyMass_kg	Macaca_thibetana	Callithrix_geoffroyi	30.510198	15.31	1.52586412284346	0.662386465172682	0.668
BodyMass_kg	Macaca_thibetana	Callithrix_jacchus	30.621443	15.23	1.51789095956276	0.664193180013644	0.669
BodyMass_kg	Macaca_thibetana	Callithrix_kuhlii	30.621443	15.17	1.51191108710224	0.660983739921244	0.675
BodyMass_kg	Macaca_thibetana	Carlito_syrichta	22.020805	15.42	1.53682722235442	0.749674399436575	0.756
BodyMass_kg	Macaca_thibetana	Cebuella_pygmaea	30.189395	15.43	1.53782386776451	0.670897930078603	0.677
BodyMass_kg	Macaca_thibetana	Cebus_albifrons	27.819344	12.81	1.27670277032167	0.570338164131185	0.576
BodyMass_kg	Macaca_thibetana	Cebus_olivaceus	27.606348	12.67	1.26274973458045	0.568004126353599	0.567
BodyMass_kg	Macaca_thibetana	Cebus_unicolor	27.819344	12.81	1.27670277032167	0.590193898835279	0.603
BodyMass_kg	Macaca_thibetana	Cercocebus_chrysogaster	5.445395	5.8	0.57805433785056	0.598048078085019	0.599
BodyMass_kg	Macaca_thibetana	Cercocebus_lunulatus	5.939944	8.27	0.824225754142092	0.748167163834444	0.753
BodyMass_kg	Macaca_thibetana	Cercocebus_torquatus	5.939944	8.05	0.802299555120174	0.743940964994594	0.76
BodyMass_kg	Macaca_thibetana	Cercopithecus_ascanius	7.632216	12.31	1.22687049981731	0.87377741257949	0.873
BodyMass_kg	Macaca_thibetana	Cercopithecus_cephus	7.632216	12.07	1.20295100997522	0.853001411408834	0.86
BodyMass_kg	Macaca_thibetana	Cercopithecus_diana	7.860633	11.05	1.10129317814633	0.830362664829057	0.832
BodyMass_kg	Macaca_thibetana	Cercopithecus_hamlyni	6.79022	11.12	1.10826969601694	0.863341871317827	0.87
BodyMass_kg	Macaca_thibetana	Cercopithecus_lowei	7.776142	11.65	1.16109190275156	0.829872275884338	0.833
BodyMass_kg	Macaca_thibetana	Cercopithecus_mitis	7.800156	10.66	1.06242400715293	0.796673962991877	0.803
BodyMass_kg	Macaca_thibetana	Cercopithecus_mona	7.776142	11.5	1.14614222160025	0.837599996125726	0.849
BodyMass_kg	Macaca_thibetana	Cercopithecus_neglectus	7.012609	9.81	0.977709147295516	0.805218450267304	0.815
BodyMass_kg	Macaca_thibetana	Cercopithecus_nictitans	7.800156	10.09	1.00561521877796	0.764750329167432	0.769
BodyMass_kg	Macaca_thibetana	Cercopithecus_petaurista	7.401996	11.9	1.18600803800374	0.868719592676148	0.876
BodyMass_kg	Macaca_thibetana	Cercopithecus_pogonias	7.556653	11.97	1.19298455587435	0.854061892041032	0.868
BodyMass_kg	Macaca_thibetana	Cercopithecus_roloway	7.860633	11	1.09630995109589	0.80793911901682	0.804
BodyMass_kg	Macaca_thibetana	Cheirogaleus_major	32.97234	15.045	1.49945301947615	0.649478750451474	0.659
BodyMass_kg	Macaca_thibetana	Cheirogaleus_medius	32.97234	15.374	1.53224265346802	0.664464665108266	0.674
BodyMass_kg	Macaca_thibetana	Cheracebus_lucifer	27.599748	14.05	1.40028680117248	0.638333046896756	0.643
BodyMass_kg	Macaca_thibetana	Cheracebus_lugens	27.455351	14.18	1.41324319150361	0.630462086414888	0.635
BodyMass_kg	Macaca_thibetana	Cheracebus_regulus	27.982026	14.3	1.42520293642466	0.634760046778954	0.637
BodyMass_kg	Macaca_thibetana	Cheracebus_torquatus	27.982026	14.3	1.42520293642466	0.633734552357644	0.638
BodyMass_kg	Macaca_thibetana	Chiropotes_albinasus	28.358821	12.73	1.26872960704097	0.585836201736389	0.597
BodyMass_kg	Macaca_thibetana	Chiropotes_sagulatus	29.284568	12.55	1.2507899896594	0.576273990005356	0.588
BodyMass_kg	Macaca_thibetana	Chlorocebus_pygerythrus	7.263057	10.885	1.08484852887989	0.840606708968586	0.849
BodyMass_kg	Macaca_thibetana	Colobus_angolensis	11.553835	6.95	0.692668560010585	0.505170130582115	0.507
BodyMass_kg	Macaca_thibetana	Colobus_guereza	12.148912	6.66	0.663765843118057	0.479092963107774	0.484
BodyMass_kg	Macaca_thibetana	Colobus_polykomos	12.148912	6.45	0.642836289506226	0.465056823885574	0.467
BodyMass_kg	Macaca_thibetana	Daubentonia_madagascariensis	23.32535	13.005	1.29613735581837	0.668630406491374	0.685
BodyMass_kg	Macaca_thibetana	Erythrocebus_patas	7.204049	6.1	0.607953700153175	0.576704817712479	0.587
BodyMass_kg	Macaca_thibetana	Eulemur_albifrons	35.404365	13.51	1.34646794902777	0.580790603402935	0.589
BodyMass_kg	Macaca_thibetana	Eulemur_collaris	35.263691	13.39	1.33450820410672	0.571108293281172	0.577
BodyMass_kg	Macaca_thibetana	Eulemur_coronatus	34.535396	14.08	1.40327673740274	0.606614848851295	0.617
BodyMass_kg	Macaca_thibetana	Eulemur_flavifrons	36.296925	13.72	1.3673975026396	0.562477170108122	0.558
BodyMass_kg	Macaca_thibetana	Eulemur_fulvus	35.157662	13.71	1.36640085722951	0.584607613361677	0.598
BodyMass_kg	Macaca_thibetana	Eulemur_macaco	36.296925	13.487	1.34417566458457	0.562913233289644	0.567
BodyMass_kg	Macaca_thibetana	Eulemur_mongoz	34.475574	14.175	1.41274486879857	0.595792377173586	0.605
BodyMass_kg	Macaca_thibetana	Eulemur_rubriventer	33.765463	13.5525	1.35070369202064	0.58758174797885	0.59
BodyMass_kg	Macaca_thibetana	Eulemur_rufus	35.263691	13.54	1.34945788525803	0.578779106389004	0.579
BodyMass_kg	Macaca_thibetana	Eulemur_sanfordi	35.404365	13.68	1.36341092099925	0.590926066031812	0.605
BodyMass_kg	Macaca_thibetana	Galago_moholi	39.968133	15.35	1.52985070448381	0.584579331945523	0.589
BodyMass_kg	Macaca_thibetana	Galago_senegalensis	39.968133	15.3	1.52486747743337	0.585397144135099	0.593
BodyMass_kg	Macaca_thibetana	Galagoides_demidovii	34.742489	15.49	1.54380374022503	0.642407178965738	0.648
BodyMass_kg	Macaca_thibetana	Gorilla_beringei	20.477001	114.45	11.4066067184477	1	1
BodyMass_kg	Macaca_thibetana	Gorilla_gorilla	20.477001	106.95	10.6591226608823	1	1
BodyMass_kg	Macaca_thibetana	Hapalemur_alaotrensis	36.124715	14.31	1.42619958183474	0.598997388013698	0.609
BodyMass_kg	Macaca_thibetana	Hapalemur_griseus	36.19227	14.727	1.46775969543538	0.632146423189543	0.637
BodyMass_kg	Macaca_thibetana	Hapalemur_meridionalis	36.19227	14.59	1.45410565331718	0.615826137471371	0.622
BodyMass_kg	Macaca_thibetana	Hapalemur_occidentalis	36.010257	14.6185	1.45694609273593	0.62727809565036	0.632
BodyMass_kg	Macaca_thibetana	Hoolock_hoolock	17.450985	8.67	0.864091570545579	0.499114705638415	0.506
BodyMass_kg	Macaca_thibetana	Hylobates_abbotti	19.436592	9.6	0.956779593683686	0.521623527534506	0.527
BodyMass_kg	Macaca_thibetana	Hylobates_agilis	19.373594	9.55	0.95179636663325	0.50711127190777	0.506
BodyMass_kg	Macaca_thibetana	Hylobates_klossii	19.230589	9.75	0.971729274834993	0.544228107260538	0.555
BodyMass_kg	Macaca_thibetana	Hylobates_lar	19.041796	9.91	0.987675601396388	0.537388179905785	0.543
BodyMass_kg	Macaca_thibetana	Hylobates_muelleri	19.436592	10.2	1.01657831828892	0.546744185505617	0.547
BodyMass_kg	Macaca_thibetana	Indri_indri	30.518778	9.085	0.905452355064196	0.418950810206376	0.426
BodyMass_kg	Macaca_thibetana	Lagothrix_lagotricha	23.075058	8.4	0.837182144473225	0.451596295621597	0.454
BodyMass_kg	Macaca_thibetana	Lemur_catta	33.468338	13.34	1.32952497705629	0.578987665147247	0.585
BodyMass_kg	Macaca_thibetana	Leontocebus_fuscicolis	29.736663	15.22	1.51689431415268	0.670246988979054	0.681
BodyMass_kg	Macaca_thibetana	Leontocebus_illigeri	29.736663	15.26	1.52088089579303	0.670657777004334	0.677
BodyMass_kg	Macaca_thibetana	Leontocebus_nigricollis	29.526816	15.07	1.50194463300137	0.665560183102511	0.673
BodyMass_kg	Macaca_thibetana	Leontopithecus_chrysomelas	28.702924	14.97	1.4919781789005	0.674110417458047	0.681
BodyMass_kg	Macaca_thibetana	Leontopithecus_rosalia	28.702924	14.91	1.48599830643997	0.673977000776107	0.68
BodyMass_kg	Macaca_thibetana	Lepilemur_ankaranensis	34.617007	14.79	1.47403856151893	0.628985511804328	0.63
BodyMass_kg	Macaca_thibetana	Lepilemur_dorsalis	34.402684	14.755	1.47055030258362	0.617441168170164	0.621
BodyMass_kg	Macaca_thibetana	Lepilemur_ruficaudatus	32.784724	14.77	1.47204527069875	0.637503348270685	0.647
BodyMass_kg	Macaca_thibetana	Lepilemur_septentrionalis	34.617007	14.9225	1.48724411320258	0.62527302793956	0.633
BodyMass_kg	Macaca_thibetana	Lophocebus_aterrimus	5.031942	8.75	0.872064733826276	0.80724415939405	0.81
BodyMass_kg	Macaca_thibetana	Loris_lydekkerianus	41.505003	15.28	1.5228741866132	0.566110633723323	0.566
BodyMass_kg	Macaca_thibetana	Loris_tardigradus	41.505003	15.36	1.5308473498939	0.567346342749937	0.572
BodyMass_kg	Macaca_thibetana	Mandrillus_leucophaeus	5.599385	4.825	0.48088141036706	0.528326430380071	0.546
BodyMass_kg	Macaca_thibetana	Mandrillus_sphinx	5.599385	8.05	0.802299555120174	0.757535618421427	0.762
BodyMass_kg	Macaca_thibetana	Mico_argentatus	31.07522	15.2	1.5149010233325	0.661491996725167	0.683
BodyMass_kg	Macaca_thibetana	Mico_humeralifer	30.734811	15.13	1.50792450546189	0.665726338229928	0.671
BodyMass_kg	Macaca_thibetana	Microcebus_murinus	33.223341	15.49	1.54380374022503	0.65934162264675	0.667
BodyMass_kg	Macaca_thibetana	Miopithecus_ogouensis	6.05305	14.3	1.42520293642466	0.943541588849986	0.944
BodyMass_kg	Macaca_thibetana	Mirza_zaza	33.223341	15.26	1.52088089579303	0.646666686221767	0.652
BodyMass_kg	Macaca_thibetana	Nasalis_larvatus	10.384997	0.199999999999999	0.0199329082017432	0.0173218709500251	0.024
BodyMass_kg	Macaca_thibetana	Nomascus_annamensis	19.030324	8.55	0.852131825624532	0.467791090027667	0.473
BodyMass_kg	Macaca_thibetana	Nomascus_concolor	18.556624	7.86	0.783363292328518	0.457638576814381	0.46
